score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
7.0,Good,,,Italy,Deluxe Double Room,1 night ·,Couple,July 2022,18 July 2022,,
8.0,Very good,,,Bangladesh,Deluxe Single Room,1 night ·,Solo traveller,June 2022,14 July 2022,,
7.0,Good,,,Australia,Deluxe Twin Room,4 nights ·,Family,May 2022,13 July 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,6 nights ·,Solo traveller,June 2022,13 July 2022,,
9.0,Superb,,,United Kingdom,King Room,1 night ·,Group,July 2022,12 July 2022,,
8.0,Very good,,,United States,Deluxe Double Room,2 nights ·,Group,July 2022,12 July 2022,,
9.0,Superb,,,Singapore,Triple Room,1 night ·,Group,July 2022,12 July 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,July 2022,11 July 2022,,
8.0,Very good,,,Canada,Deluxe Single Room,3 nights ·,Solo traveller,July 2022,11 July 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,July 2022,10 July 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,7 July 2022,,
8.0,Very good,,,Australia,Deluxe Twin Room,2 nights ·,Couple,July 2022,7 July 2022,,
8.0,Very good,,,Norway,Deluxe Twin Room,3 nights ·,Family,June 2022,6 July 2022,,
7.0,Good,,,Australia,Deluxe Double Room,5 nights ·,Couple,July 2022,6 July 2022,,
8.0,Very good,,,Malaysia,Deluxe Double Room,1 night ·,Solo traveller,June 2022,5 July 2022,,
9.0,Superb,,,Cyprus,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,4 July 2022,,
7.0,Good,,,United Kingdom,Triple Room,2 nights ·,Group,July 2022,3 July 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Group,July 2022,2 July 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,June 2022,2 July 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,3 nights ·,Couple,June 2022,29 June 2022,,
7.0,Good,,,Australia,Deluxe Double Room,2 nights ·,Couple,May 2022,29 June 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Group,June 2022,26 June 2022,,
8.0,Very good,,,Mauritius,Deluxe Single Room,3 nights ·,Solo traveller,June 2022,25 June 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,May 2022,23 June 2022,,
9.0,Superb,,,United Arab Emirates,Deluxe Double Room,7 nights ·,Solo traveller,May 2022,17 June 2022,,
9.0,Superb,,,United Arab Emirates,Deluxe Single Room,1 night ·,Solo traveller,May 2022,17 June 2022,,
8.0,Very good,,,Canada,King Room,3 nights ·,Solo traveller,June 2022,15 June 2022,,
9.0,Superb,,,Lebanon,Deluxe Single Room,1 night ·,Solo traveller,June 2022,14 June 2022,,
7.0,Good,,,United States,Deluxe Double Room,4 nights ·,Couple,June 2022,11 June 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,June 2022,10 June 2022,,
8.0,Very good,,,Montenegro,Deluxe Double Room,2 nights ·,Couple,May 2022,10 June 2022,,
9.0,Superb,,,United States,Deluxe Double Room,4 nights ·,Family,June 2022,7 June 2022,,
8.0,Very good,,,New Zealand,Deluxe Twin Room,2 nights ·,Family,June 2022,6 June 2022,,
7.0,Good,,,United States,Deluxe Twin Room,3 nights ·,Group,June 2022,6 June 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,May 2022,5 June 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,4 June 2022,,
9.0,Superb,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,June 2022,3 June 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,29 May 2022,,
8.0,Very good,,,Netherlands,Deluxe Double Room,4 nights ·,Couple,May 2022,29 May 2022,,
9.0,Superb,,,Guernsey,Deluxe Twin Room,2 nights ·,Group,May 2022,27 May 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Solo traveller,May 2022,23 May 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,February 2022,22 May 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,March 2022,22 May 2022,,
9.0,Superb,,,Germany,Triple Room,2 nights ·,Group,May 2022,22 May 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Group,May 2022,18 May 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,May 2022,18 May 2022,,
9.0,Superb,,,Singapore,Deluxe Double Room,3 nights ·,Couple,April 2022,17 May 2022,,
8.0,Very good,,,Ireland,Deluxe Double Room,5 nights ·,Group,April 2022,16 May 2022,,
8.0,Very good,,,United States,Deluxe Single Room,1 night ·,Solo traveller,May 2022,16 May 2022,,
7.0,Good,,,United States,Deluxe Double Room,5 nights ·,Solo traveller,May 2022,12 May 2022,,
7.0,Good,,,Saudi Arabia,Deluxe Double Room,1 night ·,Solo traveller,March 2022,10 May 2022,,
9.0,Superb,,,Switzerland,Deluxe Double Room,1 night ·,Solo traveller,May 2022,10 May 2022,,
9.0,Superb,,,Switzerland,Deluxe Single Room,4 nights ·,Solo traveller,May 2022,6 May 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,May 2022,5 May 2022,,
8.0,Very good,,,Hong Kong (China),Deluxe Double Room,2 nights ·,Solo traveller,May 2022,3 May 2022,,
8.0,Very good,,,Greece,Deluxe Single Room,3 nights ·,Solo traveller,April 2022,3 May 2022,,
8.0,Very good,,,Australia,King Room,3 nights ·,Couple,April 2022,3 May 2022,,
8.0,Very good,,,Germany,Deluxe Single Room,1 night ·,Solo traveller,April 2022,2 May 2022,,
9.0,Superb,,,Egypt,Deluxe Double Room,9 nights ·,Solo traveller,May 2022,1 May 2022,,
9.0,Superb,,,Italy,Deluxe Double Room,3 nights ·,Couple,April 2022,1 May 2022,,
8.0,Very good,,,Italy,Deluxe Double Room,4 nights ·,Couple,April 2022,30 April 2022,,
9.0,Superb,,,Cyprus,Deluxe Double Room,3 nights ·,Family,April 2022,26 April 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,April 2022,24 April 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,April 2022,23 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,April 2022,22 April 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,April 2022,22 April 2022,,
8.0,Very good,,,Saudi Arabia,King Room,3 nights ·,Couple,February 2022,18 April 2022,,
9.0,Superb,,,Saudi Arabia,Deluxe Double Room,1 night ·,Solo traveller,April 2022,18 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,April 2022,14 April 2022,,
8.0,Very good,,,Belgium,Deluxe Twin Room,3 nights ·,Family,April 2022,12 April 2022,,
9.0,Superb,,,United Kingdom,King Room,2 nights ·,Couple,April 2022,11 April 2022,,
9.0,Superb,,,United States,Deluxe Single Room,1 night ·,Solo traveller,March 2022,11 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Solo traveller,April 2022,8 April 2022,,
8.0,Very good,,,Spain,Deluxe Single Room,3 nights ·,Solo traveller,April 2022,8 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,April 2022,5 April 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,4 nights ·,Couple,March 2022,4 April 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,January 2022,2 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,1 April 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,March 2022,1 April 2022,,
8.0,Very good,,,United States,Deluxe Double Room,6 nights ·,Solo traveller,March 2022,30 March 2022,,
7.0,Good,,,Ireland,Deluxe Single Room,1 night ·,Solo traveller,March 2022,29 March 2022,,
8.0,Very good,,,Australia,Deluxe Double Room,6 nights ·,Solo traveller,February 2022,29 March 2022,,
8.0,Very good,,,United States,Deluxe Twin Room,1 night ·,Family,March 2022,28 March 2022,,
9.0,Superb,,,United Kingdom,Deluxe Twin Room,5 nights ·,Family,March 2022,28 March 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,28 March 2022,,
9.0,Superb,,,France,Deluxe Double Room,4 nights ·,Solo traveller,March 2022,26 March 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,March 2022,26 March 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,March 2022,22 March 2022,,
9.0,Superb,,,Germany,Deluxe Double Room,2 nights ·,Couple,March 2022,21 March 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,March 2022,19 March 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,3 nights ·,Solo traveller,March 2022,18 March 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,March 2022,13 March 2022,,
8.0,Very good,,,Italy,Deluxe Single Room,1 night ·,Solo traveller,March 2022,10 March 2022,,
9.0,Superb,,,Saudi Arabia,Deluxe Single Room,3 nights ·,Solo traveller,March 2022,9 March 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,2 nights ·,Group,March 2022,7 March 2022,,
8.0,Very good,,,Qatar,Deluxe Single Room,1 night ·,Solo traveller,February 2022,2 March 2022,,
9.0,Superb,,,United Kingdom,King Room,1 night ·,Couple,February 2022,1 March 2022,,
7.0,Good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,February 2022,27 February 2022,,
9.0,Superb,,,Saudi Arabia,Deluxe Double Room,4 nights ·,Couple,February 2022,26 February 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,4 nights ·,Solo traveller,February 2022,25 February 2022,,
9.0,Superb,,,Ireland,Deluxe Double Room,2 nights ·,Group,February 2022,22 February 2022,,
9.0,Superb,,,United Arab Emirates,Deluxe Double Room,3 nights ·,Couple,February 2022,21 February 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,December 2021,21 February 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,February 2022,21 February 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,February 2022,20 February 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,February 2022,16 February 2022,,
9.0,Superb,,,Spain,Deluxe Single Room,2 nights ·,Solo traveller,February 2022,15 February 2022,,
9.0,Superb,,,United Kingdom,Deluxe Twin Room,11 nights ·,Family,February 2022,15 February 2022,,
9.0,Superb,,,United Arab Emirates,Deluxe Single Room,3 nights ·,Solo traveller,February 2022,14 February 2022,,
8.0,Very good,,,Australia,Deluxe Single Room,1 night ·,Solo traveller,February 2022,14 February 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,February 2022,11 February 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,December 2021,10 February 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,9 February 2022,,
9.0,Superb,,,United Kingdom,King Room,1 night ·,Couple,January 2022,7 February 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Group,November 2021,3 February 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,January 2022,3 February 2022,,
9.0,Superb,,,United Kingdom,King Room,2 nights ·,Couple,January 2022,31 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,January 2022,30 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,January 2022,30 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,January 2022,30 January 2022,,
9.0,Superb,,,Australia,Deluxe Single Room,1 night ·,Solo traveller,January 2022,28 January 2022,,
9.0,Superb,,,United Kingdom,King Room,3 nights ·,Couple,January 2022,24 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,December 2021,23 January 2022,,
9.0,Superb,,,Hong Kong (China),Deluxe Twin Room,6 nights ·,Family,January 2022,21 January 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,January 2022,20 January 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,October 2021,17 January 2022,,
9.0,Superb,,,Czech Republic,Deluxe Double Room,5 nights ·,Couple,January 2022,17 January 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,November 2021,15 January 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,1 night ·,Couple,January 2022,14 January 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,1 night ·,Couple,January 2022,12 January 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,11 January 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,January 2022,9 January 2022,,
8.0,Very good,,,Switzerland,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,3 January 2022,,
9.0,Superb,,,Canada,Deluxe Double Room,1 night ·,Couple,December 2021,2 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,December 2021,2 January 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,November 2021,30 December 2021,,
9.0,Superb,,,United Kingdom,Triple Room,2 nights ·,Group,December 2021,30 December 2021,,
7.0,Good,,,United Kingdom,King Room,5 nights ·,Couple,December 2021,29 December 2021,,
9.0,Superb,,,Romania,Triple Room,2 nights ·,Group,December 2021,28 December 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,December 2021,25 December 2021,,
9.0,Superb,,,Qatar,King Room,2 nights ·,Solo traveller,December 2021,25 December 2021,,
9.0,Superb,,,Hong Kong (China),Deluxe Double Room,3 nights ·,Solo traveller,December 2021,22 December 2021,,
8.0,Very good,,,Ireland,Deluxe Double Room,1 night ·,Couple,December 2021,20 December 2021,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,December 2021,19 December 2021,,
9.0,Superb,,,United Kingdom,Deluxe Twin Room,2 nights ·,Solo traveller,December 2021,18 December 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,December 2021,18 December 2021,,
8.0,Very good,,,United Kingdom,King Room,2 nights ·,Family,December 2021,17 December 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,December 2021,13 December 2021,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,December 2021,11 December 2021,,
9.0,Superb,,,United States,Deluxe Double Room,1 night ·,Family,December 2021,10 December 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,November 2021,9 December 2021,,
8.0,Very nice stay. Helpful staff. Comfy bed and very clean and modern. No complaints,,,South Africa,Deluxe Single Room,1 night ·,Solo traveller,December 2021,7 December 2021,,
8.0,Very good,,,United States,Deluxe Double Room,5 nights ·,Couple,September 2021,3 December 2021,,
9.0,Superb,,,France,Deluxe Single Room,3 nights ·,Solo traveller,November 2021,30 November 2021,,
8.0,Very good,,,Iceland,Triple Room,4 nights ·,Group,November 2021,29 November 2021,,
9.0,Superb,,,United Kingdom,King Room,2 nights ·,Couple,November 2021,29 November 2021,,
9.0,Superb,,,United States,Deluxe Double Room,2 nights ·,Solo traveller,November 2021,25 November 2021,,
9.0,Superb,,,Saudi Arabia,Deluxe Double Room,1 night ·,Group,November 2021,25 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,6 nights ·,Solo traveller,November 2021,23 November 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,October 2021,21 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,November 2021,16 November 2021,,
9.0,Superb,,,France,Deluxe Double Room,1 night ·,Solo traveller,October 2021,16 November 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,November 2021,14 November 2021,,
9.0,Superb,,,Kuwait,Deluxe Double Room,1 night ·,Couple,October 2021,10 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,November 2021,8 November 2021,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,October 2021,5 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,October 2021,4 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,October 2021,3 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,November 2021,3 November 2021,,
9.0,Very comfortable stay. Extremely clean and stylish hotel. Would stay again,,,United Kingdom,Deluxe Double Room,2 nights ·,Group,October 2021,1 November 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,September 2021,1 November 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,October 2021,27 October 2021,,
8.0,Very good,,,United Kingdom,King Room,3 nights ·,Couple,August 2021,27 October 2021,,
9.0,Superb,,,India,Deluxe Double Room,4 nights ·,Couple,October 2021,27 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,October 2021,27 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,9 nights ·,Solo traveller,October 2021,26 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,October 2021,24 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,October 2021,24 October 2021,,
9.0,Superb,,,Finland,Deluxe Double Room,6 nights ·,Couple,October 2021,22 October 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,October 2021,21 October 2021,,
9.0,Superb,,,United Kingdom,King Room,3 nights ·,Couple,October 2021,19 October 2021,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,October 2021,17 October 2021,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,October 2021,15 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,October 2021,8 October 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,September 2021,3 October 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,5 nights ·,Solo traveller,October 2021,3 October 2021,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,July 2021,29 September 2021,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,September 2021,29 September 2021,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2021,29 September 2021,,
8.0,Great location.,,,Guernsey,Deluxe Double Room,1 night ·,Solo traveller,September 2021,28 September 2021,,
