score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
10,Exceptional,,,United Kingdom,Deluxe Twin Room,1 night ·,Couple,April 2022,11 July 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Group,July 2022,11 July 2022,,
10,Exceptional,,,"Abkhazia, ​Georgia",Deluxe Double Room,1 night ·,Couple,June 2022,7 July 2022,,
6.0,Pleasant,,,United Kingdom,Club Double Room,2 nights ·,Couple,July 2022,7 July 2022,,
4.0,Disappointing,,,Poland,Deluxe Double Room,2 nights ·,Couple,July 2022,6 July 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Couple,July 2022,6 July 2022,,
10,Exceptional,,,"Abkhazia, ​Georgia",Compact Double Room,2 nights ·,Couple,July 2022,6 July 2022,,
3.0,Poor,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,3 July 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,July 2022,1 July 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,6 nights ·,Solo traveller,June 2022,1 July 2022,,
5.0,Passable,,,United Arab Emirates,Deluxe Single Room,4 nights ·,Solo traveller,June 2022,30 June 2022,,
10,Exceptional,,,Bahrain,Deluxe Double Room,9 nights ·,Couple,May 2022,29 June 2022,,
10,Exceptional,,,Austria,Compact Double Room,3 nights ·,Group,June 2022,28 June 2022,,
5.0,Passable,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,June 2022,26 June 2022,,
10,Exceptional,,,United States,Deluxe Triple Room,8 nights ·,Group,May 2022,25 June 2022,,
10,Exceptional,,,United States,Compact Double Room,1 night ·,Couple,June 2022,25 June 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,20 June 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,4 nights ·,Solo traveller,June 2022,17 June 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,April 2022,16 June 2022,,
10,Exceptional,,,Canada,Deluxe Twin Room,3 nights ·,Group,June 2022,12 June 2022,,
4.0,Disappointing,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,June 2022,10 June 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,10 June 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,3 nights ·,Couple,March 2022,7 June 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Solo traveller,June 2022,7 June 2022,,
3.0,Poor,,,United Kingdom,Club Double Room,1 night ·,Couple,June 2022,7 June 2022,,
10,Exceptional,,,Bahrain,Deluxe Single Room,1 night ·,Solo traveller,June 2022,6 June 2022,,
10,Exceptional,,,United States,Compact Double Room,2 nights ·,Couple,May 2022,4 June 2022,,
10,Exceptional,,,United States,Compact Double Room,1 night ·,Couple,June 2022,2 June 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,May 2022,2 June 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,1 June 2022,,
10,Exceptional,,,United States,Deluxe Twin Room,3 nights ·,Group,June 2022,1 June 2022,,
10,Exceptional,,,Switzerland,Compact Double Room,4 nights ·,Couple,May 2022,1 June 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,May 2022,30 May 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,March 2022,30 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,May 2022,29 May 2022,,
6.0,Pleasant,,,Ireland,Deluxe Single Room,1 night ·,Solo traveller,May 2022,28 May 2022,,
5.0,Passable,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,27 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,May 2022,27 May 2022,,
5.0,Passable,,,Saudi Arabia,Deluxe Double Room,3 nights ·,Solo traveller,May 2022,25 May 2022,,
2.0,Very poor,,,Australia,Compact Double Room,5 nights ·,Solo traveller,May 2022,25 May 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Family,May 2022,25 May 2022,,
10,Exceptional,,,United States,Compact Double Room,3 nights ·,Couple,May 2022,24 May 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,23 May 2022,,
10,Exceptional,,,Iraq,Deluxe Single Room,8 nights ·,Solo traveller,May 2022,23 May 2022,,
6.0,Pleasant,,,Japan,Deluxe Single Room,3 nights ·,Solo traveller,May 2022,22 May 2022,,
4.0,Disappointing,,,India,Compact Double Room,1 night ·,Solo traveller,May 2022,18 May 2022,,
10,Exceptional,,,Japan,Deluxe Single Room,2 nights ·,Solo traveller,May 2022,17 May 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,5 nights ·,Group,May 2022,17 May 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,April 2022,16 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,16 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,14 May 2022,,
10,Exceptional,,,Australia,Deluxe Single Room,1 night ·,Solo traveller,May 2022,12 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,May 2022,8 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,May 2022,8 May 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,May 2022,6 May 2022,,
6.0,Pleasant,,,Spain,Compact Double Room,4 nights ·,Couple,May 2022,6 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Twin Room,1 night ·,Couple,May 2022,4 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,4 May 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,April 2022,3 May 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,May 2022,2 May 2022,,
10,Exceptional,,,Australia,Deluxe Single Room,2 nights ·,Solo traveller,April 2022,1 May 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,April 2022,30 April 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,February 2022,29 April 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,March 2022,29 April 2022,,
10,Exceptional,,,Ireland,Deluxe Single Room,1 night ·,Solo traveller,April 2022,24 April 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,April 2022,23 April 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Group,April 2022,21 April 2022,,
10,Exceptional,,,Romania,Deluxe Single Room,2 nights ·,Family,April 2022,20 April 2022,,
10,Exceptional,,,Japan,Deluxe Single Room,4 nights ·,Solo traveller,April 2022,19 April 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,April 2022,19 April 2022,,
10,Exceptional,,,South Africa,Club Double Room,3 nights ·,Solo traveller,April 2022,18 April 2022,,
10,Exceptional,,,South Africa,Club Double Room,1 night ·,Couple,April 2022,18 April 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,March 2022,18 April 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,3 nights ·,Couple,March 2022,17 April 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,5 nights ·,Group,April 2022,17 April 2022,,
10,Exceptional,,,Latvia,Deluxe Single Room,5 nights ·,Solo traveller,April 2022,17 April 2022,,
10,Exceptional,,,Norway,Deluxe Single Room,1 night ·,Solo traveller,April 2022,15 April 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,April 2022,13 April 2022,,
6.0,Pleasant,,,Turkey,Deluxe Single Room,7 nights ·,Solo traveller,April 2022,12 April 2022,,
6.0,The standard double was so small and I don't think the facilities warrant the star rating.,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,April 2022,12 April 2022,,
6.0,Pleasant,,,Australia,Deluxe Single Room,1 night ·,Solo traveller,April 2022,12 April 2022,,
10,Exceptional,,,United States,Deluxe Single Room,6 nights ·,Solo traveller,April 2022,8 April 2022,,
10,Exceptional,,,Ireland,Deluxe Double Room,2 nights ·,Couple,April 2022,8 April 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,3 nights ·,Family,April 2022,6 April 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,March 2022,4 April 2022,,
10,Exceptional,,,Ireland,Compact Double Room,1 night ·,Couple,March 2022,30 March 2022,,
10,Exceptional,,,Italy,Deluxe Single Room,2 nights ·,Solo traveller,March 2022,28 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,March 2022,25 March 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,4 nights ·,Couple,March 2022,25 March 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,March 2022,24 March 2022,,
10,Exceptional,,,South Africa,Deluxe Twin Room,2 nights ·,Group,March 2022,21 March 2022,,
1.0,Bad,,,United Kingdom,Compact Double Room,1 night ·,Group,March 2022,21 March 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,February 2022,20 March 2022,,
10,Exceptional,,,Malta,Compact Double Room,2 nights ·,Couple,March 2022,18 March 2022,,
6.0,"This was our fourth visit to the Chilworth, as usual the staff and breakfast were excellent, but the noise levels in the",,,United Kingdom,Compact Double Room,1 night ·,Couple,March 2022,13 March 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,March 2022,12 March 2022,,
10,Exceptional,,,Oman,Compact Double Room,2 nights ·,Family,March 2022,11 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Couple,February 2022,9 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Couple,February 2022,6 March 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Group,March 2022,6 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,January 2022,6 March 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Family,February 2022,6 March 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,February 2022,4 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Solo traveller,March 2022,4 March 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Solo traveller,March 2022,3 March 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,March 2022,2 March 2022,,
10,Exceptional,,,Ireland,Compact Double Room,2 nights ·,Family,February 2022,1 March 2022,,
10,Exceptional,,,Kuwait,Deluxe Single Room,1 night ·,Solo traveller,February 2022,28 February 2022,,
6.0,Pleasant,,,United Kingdom,Compact Double Room,3 nights ·,Group,February 2022,25 February 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,24 February 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,February 2022,20 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,3 nights ·,Solo traveller,February 2022,20 February 2022,,
10,Exceptional,,,Ireland,Deluxe Double Room,3 nights ·,Couple,February 2022,20 February 2022,,
10,Exceptional,,,Cyprus,Deluxe Single Room,4 nights ·,Solo traveller,February 2022,17 February 2022,,
10,Exceptional,,,France,Deluxe Single Room,1 night ·,Solo traveller,February 2022,16 February 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,3 nights ·,Couple,February 2022,15 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,5 nights ·,Solo traveller,February 2022,15 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,February 2022,14 February 2022,,
4.0,Disappointing,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,February 2022,13 February 2022,,
5.0,Passable,,,United Kingdom,Compact Double Room,2 nights ·,Group,December 2021,11 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Triple Room,2 nights ·,Couple,February 2022,10 February 2022,,
10,Exceptional,,,Saudi Arabia,Club Double Room,3 nights ·,Family,February 2022,8 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,February 2022,7 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,February 2022,6 February 2022,,
1.0,Bad,,,Ireland,Compact Double Room,1 night ·,Group,February 2022,5 February 2022,,
10,Exceptional,,,Thailand,Deluxe Single Room,5 nights ·,Solo traveller,February 2022,5 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,4 nights ·,Solo traveller,February 2022,5 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,December 2021,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,December 2021,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,January 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,January 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,January 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,February 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,February 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,1 February 2022,,
10,Exceptional,,,United Arab Emirates,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,30 January 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,28 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,28 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,January 2022,27 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,5 nights ·,Couple,January 2022,27 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,January 2022,27 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,27 January 2022,,
10,Exceptional,,,Saudi Arabia,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,26 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Twin Room,2 nights ·,Family,January 2022,25 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,24 January 2022,,
6.0,Pleasant,,,United Kingdom,Compact Double Room,2 nights ·,Couple,January 2022,24 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,23 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,4 nights ·,Solo traveller,January 2022,21 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,4 nights ·,Solo traveller,January 2022,21 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,19 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,January 2022,19 January 2022,,
10,Exceptional,,,China,Deluxe Single Room,4 nights ·,Solo traveller,January 2022,19 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,17 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Couple,January 2022,16 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,1 night ·,Couple,January 2022,15 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,January 2022,15 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,2 nights ·,Couple,January 2022,14 January 2022,,
10,Exceptional,,,Ireland,Deluxe Single Room,2 nights ·,Solo traveller,December 2021,13 January 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,10 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,January 2022,10 January 2022,,
6.0,Pleasant,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,10 January 2022,,
10,Exceptional,,,Ireland,Deluxe Single Room,6 nights ·,Solo traveller,January 2022,7 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,January 2022,7 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Triple Room,1 night ·,Family,December 2021,4 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Single Room,3 nights ·,Solo traveller,December 2021,4 January 2022,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,January 2022,3 January 2022,,
6.0,Pleasant,,,United Kingdom,Club Double Room,2 nights ·,Couple,January 2022,3 January 2022,,
10,Exceptional,,,United Arab Emirates,Deluxe Twin Room,1 night ·,Family,December 2021,30 December 2021,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,December 2021,29 December 2021,,
10,Exceptional,,,United Kingdom,Deluxe Triple Room,3 nights ·,Family,December 2021,28 December 2021,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Solo traveller,November 2021,27 December 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,December 2021,27 December 2021,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,December 2021,25 December 2021,,
10,Exceptional,,,United Kingdom,Compact Double Room,1 night ·,Couple,December 2021,22 December 2021,,
10,Exceptional,,,United Kingdom,Club Twin Room,2 nights ·,Family,December 2021,21 December 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,December 2021,21 December 2021,,
