score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
6.0,Pleasant,,,United Kingdom,Premier Double Room,3 nights ·,Couple,July 2021,17 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,15 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,14 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,13 August 2021,,
10,"Lovely hotel and friendly , helpful staff",,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,13 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Group,August 2021,8 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,7 August 2021,,
10,Exceptional,,,United Kingdom,Premier Single Room,1 night ·,Solo traveller,August 2021,6 August 2021,,
10,Exceptional,,,United Kingdom,Premier Single Room,1 night ·,Solo traveller,August 2021,6 August 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,June 2021,2 August 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,3 nights ·,Couple,August 2021,1 August 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,July 2021,1 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,July 2021,30 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,June 2021,29 July 2021,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,July 2021,26 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,26 July 2021,,
10,Exceptional,,,United Kingdom,Premier Single Room,1 night ·,Solo traveller,July 2021,22 July 2021,,
10,Exceptional,,,Ireland,Premier Single Room,1 night ·,Group,July 2021,22 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,July 2021,19 July 2021,,
10,Exceptional,,,Cyprus,Premier Double Room,1 night ·,Couple,June 2021,18 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,18 July 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,17 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2021,16 July 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,July 2021,13 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,11 July 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,11 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2021,11 July 2021,,
3.0,Poor,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,7 July 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,2 nights ·,Couple,July 2021,7 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,6 July 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,4 nights ·,Couple,July 2021,5 July 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,4 July 2021,,
6.0,Pleasant,,,United Kingdom,Junior Suite,1 night ·,Group,June 2021,30 June 2021,,
2.0,Very poor,,,United Kingdom,Premier Double Room,1 night ·,Couple,May 2021,25 June 2021,,
10,"Great location, friendly staff, would definitely recommend.",,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2021,25 June 2021,,
10,The staff were lovely,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2021,23 June 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2021,18 June 2021,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Group,June 2021,13 June 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,June 2021,2 June 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,May 2021,1 June 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,May 2021,24 May 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,May 2021,5 May 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2020,17 December 2020,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,December 2020,12 December 2020,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,December 2020,10 December 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2020,6 December 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,October 2020,14 November 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,November 2020,6 November 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Solo traveller,October 2020,1 November 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2020,28 October 2020,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,September 2020,13 October 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,October 2020,11 October 2020,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,August 2020,25 September 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Solo traveller,September 2020,9 September 2020,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,September 2020,6 September 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2020,3 September 2020,,
10,Comfortable,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2020,31 August 2020,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,August 2020,29 August 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2020,14 August 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2020,28 July 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,March 2020,13 May 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,March 2020,16 March 2020,,
9.6,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Solo traveller,March 2020,14 March 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2020,10 March 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2020,7 March 2020,,
9.6,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,March 2020,3 March 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,24 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,24 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2020,23 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2020,22 February 2020,,
10,Exceptional,,,Ireland,Premier Double Room,4 nights ·,Couple,February 2020,18 February 2020,,
10,Exceptional,,,Australia,Premier Double Room,1 night ·,Solo traveller,February 2020,18 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2020,16 February 2020,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,February 2020,16 February 2020,,
10,Exceptional,,,Qatar,Premier Double Room,3 nights ·,Solo traveller,February 2020,13 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Family,February 2020,11 February 2020,,
10,Exceptional,,,Qatar,Premier Double Room,4 nights ·,Couple,February 2020,11 February 2020,,
9.6,Exceptional,,,Sweden,Premier Double Room,1 night ·,Solo traveller,February 2020,7 February 2020,,
10,Exceptional,,,United States,Premier Double Room,3 nights ·,Solo traveller,February 2020,6 February 2020,,
10,Exceptional,,,Turkey,Premier Double Room,4 nights ·,Family,February 2020,5 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,January 2020,4 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,January 2020,3 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,December 2019,3 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,February 2020,2 February 2020,,
10,Exceptional,,,Germany,Premier Double Room,1 night ·,Family,January 2020,2 February 2020,,
10,Exceptional,,,Israel,Premier Double Room,5 nights ·,Couple,February 2020,2 February 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,January 2020,26 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,24 January 2020,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Family,January 2020,24 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,22 January 2020,,
10,Exceptional,,,Israel,Premier Double Room,4 nights ·,Couple,January 2020,17 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,13 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,13 January 2020,,
6.2,Pleasant,,,Switzerland,Premier Double Room,3 nights ·,Couple,January 2020,12 January 2020,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,11 January 2020,,
10,Christmas trip,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,10 January 2020,,
10,Exceptional,,,Portugal,Premier Double Room,2 nights ·,Couple,January 2020,9 January 2020,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,9 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,6 January 2020,,
9.6,Exceptional,,,Australia,Junior Suite,2 nights ·,Family,January 2020,5 January 2020,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2020,1 January 2020,,
9.6,"Excellent location, Great service",,,Israel,Premier Single Room,3 nights ·,Solo traveller,December 2019,25 December 2019,,
10,Exceptional,,,Hong Kong (China),Premier Double Room,1 night ·,Solo traveller,December 2019,24 December 2019,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2019,24 December 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,22 December 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Family,December 2019,22 December 2019,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,December 2019,13 December 2019,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2019,12 December 2019,,
10,Exceptional,,,Israel,Premier Double Room,5 nights ·,Couple,December 2019,11 December 2019,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,December 2019,9 December 2019,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Group,December 2019,9 December 2019,,
10,Exceptional,,,Malta,Premier Double Room,3 nights ·,Couple,December 2019,5 December 2019,,
10,Exceptional,,,Greece,Premier Twin Room,1 night ·,Couple,December 2019,1 December 2019,,
5.0,Passable,,,Saudi Arabia,Premier Single Room,2 nights ·,Solo traveller,November 2019,23 November 2019,,
9.5,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Couple,November 2019,21 November 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2019,21 November 2019,,
6.0,Pleasant,,,United Kingdom,Junior Suite,2 nights ·,Family,November 2019,18 November 2019,,
5.4,Passable,,,Gibraltar,Junior Suite,2 nights ·,Family,November 2019,17 November 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2019,15 November 2019,,
10,Exceptional,,,United States,Premier Double Room,1 night ·,Couple,October 2019,11 November 2019,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2019,11 November 2019,,
6.2,Pleasant,,,Israel,Premier Double Room,2 nights ·,Solo traveller,November 2019,7 November 2019,,
10,Exceptional,,,United Arab Emirates,Premier Double Room,4 nights ·,Solo traveller,October 2019,6 November 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2019,6 November 2019,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2019,4 November 2019,,
9.6,Exceptional,,,Ireland,Premier Double Room,3 nights ·,Family,October 2019,2 November 2019,,
4.0,Disappointing,,,Netherlands,Junior Suite,1 night ·,Family,October 2022,24 October 2022,,
6.0,Pleasant,,,United Kingdom,Economy Double Room,2 nights ·,Solo traveller,October 2022,21 October 2022,,
5.0,Passable,,,Ireland,Premier Twin Room,1 night ·,Family,October 2022,16 October 2022,,
6.0,Pleasant,,,Pakistan,Premier Single Room,1 night ·,Solo traveller,July 2022,29 August 2022,,
6.0,Pleasant,,,Canada,Premier Double Room,5 nights ·,Solo traveller,August 2022,7 August 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,June 2022,18 July 2022,,
5.0,Passable,,,Malta,Premier Single Room,1 night ·,Solo traveller,July 2022,7 July 2022,,
5.0,Passable,,,United Kingdom,Premier Twin Room,2 nights ·,Group,June 2022,26 June 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,6 June 2022,,
6.0,This is absolutely not a 5 stars hotel,,,Italy,Premier Double Room,1 night ·,Couple,May 2022,26 May 2022,,
4.0,Disappointing,,,United Kingdom,Premier Single Room,1 night ·,Solo traveller,April 2022,20 May 2022,,
10,Exceptional,,,Cyprus,Premier Double Room,2 nights ·,Solo traveller,May 2022,13 May 2022,,
5.0,Passable,,,United Kingdom,Club Double Room,1 night ·,Group,May 2022,11 May 2022,,
5.0,Passable,,,United Kingdom,Premier Double Room,2 nights ·,Couple,April 2022,20 April 2022,,
3.0,Poor,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,April 2022,5 April 2022,,
4.0,Disappointing,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,30 March 2022,,
5.0,Passable,,,Italy,Premier Double Room,2 nights ·,Solo traveller,March 2022,23 March 2022,,
3.0,Poor,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,21 March 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Group,February 2022,21 February 2022,,
4.0,Disappointing,,,United Kingdom,Club Double Room,2 nights ·,Couple,February 2022,20 February 2022,,
5.0,Passable,,,United Kingdom,Club Double Room,1 night ·,Couple,February 2022,15 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,8 February 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,January 2022,24 January 2022,,
5.0,Passable,,,Qatar,Premier Single Room,5 nights ·,Solo traveller,November 2021,22 January 2022,,
10,Exceptional,,,Bahrain,Club Double Room,1 night ·,Couple,December 2021,20 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,January 2022,20 January 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2021,21 December 2021,,
3.0,Poor,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,16 December 2021,,
3.0,Poor,,,United Kingdom,Premier Double Room,3 nights ·,Couple,December 2021,7 December 2021,,
6.0,Pleasant,,,United Kingdom,Junior Suite,1 night ·,Family,November 2021,28 November 2021,,
4.0,Disappointing,,,Denmark,Premier Double Room,2 nights ·,Solo traveller,November 2021,24 November 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2021,16 November 2021,,
6.0,Pleasant,,,United Kingdom,Club Double Room,1 night ·,Couple,November 2021,6 November 2021,,
4.0,Disappointing,,,United Kingdom,Junior Suite,1 night ·,Family,November 2021,4 November 2021,,
1.0,Bad,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,1 November 2021,,
4.0,"Good location, but hotel seems tired,and in need of some TLC",,,United Kingdom,Premier Twin Room,1 night ·,Family,October 2021,31 October 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2021,29 October 2021,,
5.0,Passable,,,United Kingdom,Junior Suite,2 nights ·,Family,October 2021,24 October 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,2 nights ·,Couple,September 2021,21 October 2021,,
